IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.137.50,2052,2052,false,SIN,Asia Pacific,Singapore,22,7.46
8.219.99.8,2096,2096,true,SIN,Asia Pacific,Singapore,96,7.46
8.219.122.55,2083,2083,true,SIN,Asia Pacific,Singapore,85,7.46
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,13,7.46
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,92,7.46
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,21,7.46
47.236.116.26,8880,8880,false,SIN,Asia Pacific,Singapore,21,7.45
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,23,7.45
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,7.45
8.222.237.131,2087,2087,true,SIN,Asia Pacific,Singapore,83,7.45
47.236.144.48,8880,8880,false,SIN,Asia Pacific,Singapore,29,7.45
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.45
8.219.251.81,2086,2086,false,SIN,Asia Pacific,Singapore,5,7.45
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,46,7.45
8.219.213.112,2083,2083,true,SIN,Asia Pacific,Singapore,45,7.44
47.236.174.206,2083,2083,true,SIN,Asia Pacific,Singapore,60,7.44
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,18,7.44
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,88,7.44
8.219.6.157,2096,2096,true,SIN,Asia Pacific,Singapore,79,7.44
8.219.196.117,80,80,false,SIN,Asia Pacific,Singapore,24,7.44
47.236.166.131,2053,2053,true,SIN,Asia Pacific,Singapore,73,7.43
8.222.211.16,443,443,true,SIN,Asia Pacific,Singapore,126,7.43
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,173,7.43
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,33,7.43
8.219.191.40,2083,2083,true,SIN,Asia Pacific,Singapore,89,7.43
47.236.202.91,2052,2052,false,SIN,Asia Pacific,Singapore,24,7.43
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,28,7.42
8.219.201.245,2096,2096,true,SIN,Asia Pacific,Singapore,80,7.42
8.219.195.47,8443,8443,true,SIN,Asia Pacific,Singapore,116,7.42
8.219.87.34,8443,8443,true,SIN,Asia Pacific,Singapore,233,7.42
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.41
8.219.170.232,8880,8880,false,SIN,Asia Pacific,Singapore,40,7.41
8.222.221.109,2082,2082,false,SIN,Asia Pacific,Singapore,29,7.41
47.236.167.231,2096,2096,true,SIN,Asia Pacific,Singapore,52,7.40
47.236.116.182,443,443,true,SIN,Asia Pacific,Singapore,91,7.40
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,7.40
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,5,7.39
8.219.72.51,8443,8443,true,SIN,Asia Pacific,Singapore,61,7.39
8.219.110.88,80,80,false,SIN,Asia Pacific,Singapore,40,7.39
8.219.152.195,2082,2082,false,SIN,Asia Pacific,Singapore,10,7.39
8.222.249.98,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.38
8.219.102.252,2096,2096,true,SIN,Asia Pacific,Singapore,104,7.38
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,7.38
8.219.137.50,2095,2095,false,SIN,Asia Pacific,Singapore,24,7.38
8.222.236.229,2095,2095,false,SIN,Asia Pacific,Singapore,4,7.38
8.219.78.1,2083,2083,true,SIN,Asia Pacific,Singapore,97,7.38
47.76.49.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,7.38
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,275,7.38
8.219.51.211,2086,2086,false,SIN,Asia Pacific,Singapore,11,7.38
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,7.38
8.222.202.163,2083,2083,true,SIN,Asia Pacific,Singapore,111,7.37
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,7.37
8.219.40.255,443,443,true,SIN,Asia Pacific,Singapore,33,7.37
8.219.84.102,8443,8443,true,SIN,Asia Pacific,Singapore,132,7.37
8.219.250.239,8080,8080,false,SIN,Asia Pacific,Singapore,7,7.37
8.219.177.205,8443,8443,true,SIN,Asia Pacific,Singapore,97,7.37
8.222.219.34,2083,2083,true,SIN,Asia Pacific,Singapore,35,7.36
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,7.35
8.219.152.195,2095,2095,false,SIN,Asia Pacific,Singapore,10,7.34
47.236.121.7,2053,2053,true,SIN,Asia Pacific,Singapore,104,7.34
8.222.214.13,2083,2083,true,SIN,Asia Pacific,Singapore,53,7.34
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,87,7.33
47.236.180.51,2052,2052,false,SIN,Asia Pacific,Singapore,17,7.33
47.74.7.51,2082,2082,false,NRT,Asia Pacific,Tokyo,75,7.33
8.219.194.170,2096,2096,true,SIN,Asia Pacific,Singapore,109,7.33
47.236.104.11,8880,8880,false,SIN,Asia Pacific,Singapore,30,7.33
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.33
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,131,7.33
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.33
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,19,7.33
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,52,7.32
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,82,7.32
8.222.221.90,2086,2086,false,SIN,Asia Pacific,Singapore,13,7.32
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,7.32
8.219.188.162,8443,8443,true,SIN,Asia Pacific,Singapore,75,7.32
47.236.166.131,2096,2096,true,SIN,Asia Pacific,Singapore,59,7.32
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,53,7.32
8.219.195.47,80,80,false,SIN,Asia Pacific,Singapore,16,7.31
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,66,7.31
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,7.30
8.222.221.86,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.30
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,98,7.30
8.219.215.214,2095,2095,false,SIN,Asia Pacific,Singapore,46,7.30
47.245.93.74,2052,2052,false,SIN,Asia Pacific,Singapore,57,7.30
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,57,7.30
8.219.107.199,80,80,false,SIN,Asia Pacific,Singapore,4,7.30
8.219.113.232,2096,2096,true,SIN,Asia Pacific,Singapore,125,7.29
8.219.196.117,2082,2082,false,SIN,Asia Pacific,Singapore,13,7.29
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,7.29
8.219.228.193,2096,2096,true,SIN,Asia Pacific,Singapore,88,7.29
8.219.241.189,2083,2083,true,SIN,Asia Pacific,Singapore,79,7.29
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,41,7.29
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,22,7.29
8.219.82.35,2087,2087,true,SIN,Asia Pacific,Singapore,79,7.29
8.219.186.189,2096,2096,true,SIN,Asia Pacific,Singapore,92,7.28
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.28
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,7.28
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,7.28
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,7.28
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,70,7.28
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,26,7.27
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,108,7.27
47.236.145.85,2095,2095,false,SIN,Asia Pacific,Singapore,51,7.27
8.217.250.5,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,7.26
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.26
8.219.102.252,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.26
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,46,7.26
47.236.170.54,2053,2053,true,SIN,Asia Pacific,Singapore,68,7.25
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.25
8.219.142.229,8880,8880,false,SIN,Asia Pacific,Singapore,18,7.25
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,7.25
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,25,7.25
8.218.174.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,7.24
8.222.224.17,443,443,true,SIN,Asia Pacific,Singapore,68,7.24
8.222.209.223,8443,8443,true,SIN,Asia Pacific,Singapore,117,7.24
8.222.221.86,8443,8443,true,SIN,Asia Pacific,Singapore,38,7.23
47.236.172.71,2052,2052,false,SIN,Asia Pacific,Singapore,13,7.22
47.74.5.99,2053,2053,true,NRT,Asia Pacific,Tokyo,100,7.22
47.236.97.90,2096,2096,true,SIN,Asia Pacific,Singapore,90,7.22
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,20,7.21
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,18,7.21
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,7.21
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,14,7.21
8.219.40.255,2083,2083,true,SIN,Asia Pacific,Singapore,89,7.20
8.218.119.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,7.20
8.219.159.232,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.20
8.217.164.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,7.20
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,7.20
47.236.146.249,2086,2086,false,SIN,Asia Pacific,Singapore,56,7.20
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,20,7.19
8.219.106.156,2096,2096,true,SIN,Asia Pacific,Singapore,88,7.19
8.222.249.98,2083,2083,true,SIN,Asia Pacific,Singapore,123,7.19
8.219.177.205,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.19
8.219.86.200,2053,2053,true,SIN,Asia Pacific,Singapore,108,7.19
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,7.19
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,7.19
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,73,7.19
8.219.179.34,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.19
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,109,7.19
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,54,7.19
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,7.18
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,9,7.18
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,7.18
8.222.253.235,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.18
8.219.241.189,8443,8443,true,SIN,Asia Pacific,Singapore,112,7.18
47.243.70.197,8880,8880,false,HKG,Asia Pacific,Hong Kong,69,7.17
8.219.103.57,2083,2083,true,SIN,Asia Pacific,Singapore,84,7.17
8.218.158.94,80,80,false,HKG,Asia Pacific,Hong Kong,36,7.16
47.238.6.102,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,7.16
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,39,7.16
8.219.228.186,2096,2096,true,SIN,Asia Pacific,Singapore,93,7.15
8.218.158.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,7.15
47.243.70.197,443,443,true,HKG,Asia Pacific,Hong Kong,87,7.15
47.91.31.231,8443,8443,true,NRT,Asia Pacific,Tokyo,112,7.15
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,7.15
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,28,7.15
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,7.15
8.219.193.202,2053,2053,true,SIN,Asia Pacific,Singapore,109,7.15
8.219.195.47,2095,2095,false,SIN,Asia Pacific,Singapore,18,7.14
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,30,7.14
8.219.199.220,8443,8443,true,SIN,Asia Pacific,Singapore,64,7.14
8.219.74.35,2083,2083,true,SIN,Asia Pacific,Singapore,88,7.14
8.222.214.13,8443,8443,true,SIN,Asia Pacific,Singapore,61,7.14
8.219.100.155,2052,2052,false,SIN,Asia Pacific,Singapore,28,7.13
8.222.255.15,2083,2083,true,SIN,Asia Pacific,Singapore,36,7.13
8.219.145.245,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.13
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,24,7.13
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,72,7.13
8.219.241.189,443,443,true,SIN,Asia Pacific,Singapore,126,7.13
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,7.13
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.12
8.219.142.229,2082,2082,false,SIN,Asia Pacific,Singapore,35,7.12
8.218.52.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,7.12
8.219.3.53,443,443,true,SIN,Asia Pacific,Singapore,63,7.12
8.219.210.64,8880,8880,false,SIN,Asia Pacific,Singapore,22,7.12
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,7.12
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.12
8.219.72.50,8443,8443,true,SIN,Asia Pacific,Singapore,325,7.11
8.219.201.174,2095,2095,false,SIN,Asia Pacific,Singapore,19,7.11
47.236.172.95,2053,2053,true,SIN,Asia Pacific,Singapore,78,7.11
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.11
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,25,7.10
8.218.156.91,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,7.10
8.219.152.195,2052,2052,false,SIN,Asia Pacific,Singapore,13,7.10
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,7.10
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,7.10
8.219.97.179,2082,2082,false,SIN,Asia Pacific,Singapore,19,7.10
8.219.99.169,2083,2083,true,SIN,Asia Pacific,Singapore,76,7.10
8.219.201.174,8080,8080,false,SIN,Asia Pacific,Singapore,168,7.10
8.217.145.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,7.10
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.09
8.219.175.127,8880,8880,false,SIN,Asia Pacific,Singapore,11,7.09
8.219.202.130,2096,2096,true,SIN,Asia Pacific,Singapore,100,7.09
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.09
8.219.93.5,80,80,false,SIN,Asia Pacific,Singapore,21,7.08
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,25,7.08
8.222.219.34,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.08
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,144,7.08
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,95,7.08
8.219.40.255,2083,2083,true,SIN,Asia Pacific,Singapore,85,7.08
8.219.228.186,2053,2053,true,SIN,Asia Pacific,Singapore,93,7.07
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,5,7.07
8.219.107.135,2083,2083,true,SIN,Asia Pacific,Singapore,139,7.07
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,7.07
47.74.43.95,2086,2086,false,NRT,Asia Pacific,Tokyo,71,7.07
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,26,7.07
8.222.249.98,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.06
8.219.222.8,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.06
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,92,7.06
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,27,7.06
47.236.150.13,2087,2087,true,SIN,Asia Pacific,Singapore,190,7.06
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,32,7.06
8.219.228.157,8080,8080,false,SIN,Asia Pacific,Singapore,36,7.05
8.218.174.118,443,443,true,HKG,Asia Pacific,Hong Kong,86,7.05
8.219.238.145,2096,2096,true,SIN,Asia Pacific,Singapore,126,7.05
8.217.250.5,2087,2087,true,HKG,Asia Pacific,Hong Kong,111,7.05
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,82,7.05
8.219.111.147,2087,2087,true,SIN,Asia Pacific,Singapore,81,7.05
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,7.05
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,96,7.04
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.04
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,28,7.04
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,59,7.04
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,49,7.03
8.222.226.15,2053,2053,true,SIN,Asia Pacific,Singapore,102,7.03
8.219.196.24,8443,8443,true,SIN,Asia Pacific,Singapore,85,7.03
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,77,7.03
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,20,7.03
8.219.241.189,2083,2083,true,SIN,Asia Pacific,Singapore,104,7.03
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,18,7.03
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,61,7.03
8.219.247.203,8443,8443,true,SIN,Asia Pacific,Singapore,83,7.02
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,26,7.02
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,38,7.02
8.219.97.179,80,80,false,SIN,Asia Pacific,Singapore,18,7.02
47.236.130.95,8080,8080,false,SIN,Asia Pacific,Singapore,26,7.02
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,106,7.02
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,7.02
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,124,7.02
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,91,7.01
47.243.70.197,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,7.01
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.01
8.219.114.201,8080,8080,false,SIN,Asia Pacific,Singapore,26,7.00
8.219.73.21,2082,2082,false,SIN,Asia Pacific,Singapore,43,7.00
8.219.194.170,8880,8880,false,SIN,Asia Pacific,Singapore,35,7.00
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,23,7.00
8.222.160.176,2052,2052,false,SIN,Asia Pacific,Singapore,19,7.00
47.74.7.51,8443,8443,true,NRT,Asia Pacific,Tokyo,94,6.99
8.218.149.193,2087,2087,true,HKG,Asia Pacific,Hong Kong,130,6.99
8.217.239.116,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,6.99
47.74.37.50,2095,2095,false,NRT,Asia Pacific,Tokyo,69,6.98
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,6.98
8.219.101.138,2096,2096,true,SIN,Asia Pacific,Singapore,90,6.98
8.219.103.126,2083,2083,true,SIN,Asia Pacific,Singapore,154,6.98
8.219.213.112,2083,2083,true,SIN,Asia Pacific,Singapore,91,6.98
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,6.98
47.245.115.6,2096,2096,true,SIN,Asia Pacific,Singapore,64,6.98
8.219.61.52,2087,2087,true,SIN,Asia Pacific,Singapore,82,6.98
8.219.40.255,2087,2087,true,SIN,Asia Pacific,Singapore,87,6.97
8.219.198.34,8443,8443,true,SIN,Asia Pacific,Singapore,83,6.97
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,6.97
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,8,6.97
8.222.252.150,2087,2087,true,SIN,Asia Pacific,Singapore,40,6.97
8.219.73.188,2083,2083,true,SIN,Asia Pacific,Singapore,172,6.97
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.97
8.219.237.250,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.96
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.96
8.219.12.152,8880,8880,false,SIN,Asia Pacific,Singapore,29,6.96
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,23,6.96
8.219.12.152,2095,2095,false,SIN,Asia Pacific,Singapore,28,6.96
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,19,6.95
8.219.3.53,2087,2087,true,SIN,Asia Pacific,Singapore,116,6.95
8.219.84.214,2053,2053,true,SIN,Asia Pacific,Singapore,119,6.95
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,6.94
8.219.174.213,80,80,false,SIN,Asia Pacific,Singapore,15,6.94
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,32,6.93
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,50,6.93
8.210.119.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,6.93
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,65,6.93
47.91.31.231,2087,2087,true,NRT,Asia Pacific,Tokyo,103,6.93
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,7,6.92
8.222.252.150,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.92
8.219.159.232,2083,2083,true,SIN,Asia Pacific,Singapore,176,6.92
8.222.219.34,80,80,false,SIN,Asia Pacific,Singapore,7,6.92
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,6.92
8.219.202.130,8443,8443,true,SIN,Asia Pacific,Singapore,55,6.92
47.236.202.91,8443,8443,true,SIN,Asia Pacific,Singapore,61,6.92
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,36,6.91
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,116,6.91
8.219.222.98,2096,2096,true,SIN,Asia Pacific,Singapore,83,6.91
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,22,6.90
8.210.119.11,443,443,true,HKG,Asia Pacific,Hong Kong,58,6.90
8.222.197.251,2087,2087,true,SIN,Asia Pacific,Singapore,204,6.90
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,20,6.90
47.245.93.74,2082,2082,false,SIN,Asia Pacific,Singapore,27,6.90
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,116,6.89
47.236.144.208,2086,2086,false,SIN,Asia Pacific,Singapore,18,6.89
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,6.89
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,6.89
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,6.89
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,43,6.88
47.236.166.131,2096,2096,true,SIN,Asia Pacific,Singapore,121,6.88
8.222.214.13,2052,2052,false,SIN,Asia Pacific,Singapore,18,6.87
8.218.105.223,80,80,false,HKG,Asia Pacific,Hong Kong,50,6.87
8.222.255.15,8080,8080,false,SIN,Asia Pacific,Singapore,22,6.87
8.219.220.88,2087,2087,true,SIN,Asia Pacific,Singapore,108,6.87
47.236.253.41,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.87
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,6.86
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,24,6.86
8.222.221.90,8880,8880,false,SIN,Asia Pacific,Singapore,66,6.86
8.219.240.160,2052,2052,false,SIN,Asia Pacific,Singapore,25,6.86
8.219.198.34,2096,2096,true,SIN,Asia Pacific,Singapore,99,6.86
47.237.8.82,2053,2053,true,SIN,Asia Pacific,Singapore,43,6.86
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,6.86
47.245.108.213,80,80,false,SIN,Asia Pacific,Singapore,34,6.85
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,52,6.85
47.243.161.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,6.85
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,28,6.85
8.219.156.148,2096,2096,true,SIN,Asia Pacific,Singapore,86,6.85
8.219.196.117,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.85
8.218.110.180,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,6.85
8.219.73.188,2096,2096,true,SIN,Asia Pacific,Singapore,115,6.85
8.222.249.98,2096,2096,true,SIN,Asia Pacific,Singapore,100,6.85
47.238.6.102,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,6.84
8.219.188.162,2096,2096,true,SIN,Asia Pacific,Singapore,57,6.84
8.219.102.252,2082,2082,false,SIN,Asia Pacific,Singapore,32,6.84
8.219.100.155,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.84
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,71,6.83
8.222.152.165,2087,2087,true,SIN,Asia Pacific,Singapore,131,6.83
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,6.83
47.74.45.143,2096,2096,true,NRT,Asia Pacific,Tokyo,70,6.83
8.219.250.239,2086,2086,false,SIN,Asia Pacific,Singapore,17,6.83
47.236.121.7,8080,8080,false,SIN,Asia Pacific,Singapore,19,6.83
8.219.84.214,8080,8080,false,SIN,Asia Pacific,Singapore,17,6.82
8.219.179.34,2087,2087,true,SIN,Asia Pacific,Singapore,95,6.82
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,29,6.82
8.222.249.98,2087,2087,true,SIN,Asia Pacific,Singapore,42,6.82
8.219.104.37,8880,8880,false,SIN,Asia Pacific,Singapore,4,6.82
47.236.146.249,8443,8443,true,SIN,Asia Pacific,Singapore,99,6.82
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,6.82
8.219.228.157,2082,2082,false,SIN,Asia Pacific,Singapore,13,6.82
8.219.242.208,8080,8080,false,SIN,Asia Pacific,Singapore,25,6.82
47.74.45.143,8443,8443,true,NRT,Asia Pacific,Tokyo,75,6.82
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,6.81
47.236.166.131,2083,2083,true,SIN,Asia Pacific,Singapore,63,6.81
8.217.207.60,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,6.79
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,6.78
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,120,6.78
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,6.78
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,32,6.78
8.219.101.138,2087,2087,true,SIN,Asia Pacific,Singapore,71,6.78
8.219.194.170,2086,2086,false,SIN,Asia Pacific,Singapore,19,6.78
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,123,6.78
